subject-id,DSC,ASD,HD95,NSD,model
sub-verse409_split-verse266_vert-17-seg-vert_msk,0.68,1.69,5.1,0.51,TLPredictor
sub-verse409_split-verse266_vert-17-seg-vert_msk,0.67,1.72,5.66,0.54,OneDConcat
sub-verse409_split-verse266_vert-17-seg-vert_msk,0.69,1.65,5.66,0.61,UNETR
sub-verse409_split-verse266_vert-17-seg-vert_msk,0.73,1.34,4.9,0.63,AttentionUnet
sub-verse409_split-verse266_vert-17-seg-vert_msk,0.72,1.49,5.0,0.6,MultiScale2DPermuteConcat
sub-verse409_split-verse266_vert-18-seg-vert_msk,0.73,1.39,5.39,0.57,UNet
sub-verse409_split-verse266_vert-18-seg-vert_msk,0.7,1.91,7.0,0.57,UNETR
sub-verse409_split-verse266_vert-18-seg-vert_msk,0.71,1.9,6.56,0.6,SwinUNETR
sub-verse409_split-verse266_vert-18-seg-vert_msk,0.72,1.85,6.71,0.59,AttentionUnet
sub-verse409_split-verse266_vert-18-seg-vert_msk,0.76,1.19,5.49,0.62,MultiScale2DPermuteConcat
sub-verse409_split-verse266_vert-18-seg-vert_msk,0.67,1.98,6.4,0.53,TwoDPermuteConcat
sub-verse409_split-verse266_vert-18-seg-vert_msk,0.71,1.49,5.39,0.55,OneDConcat
sub-verse409_split-verse266_vert-18-seg-vert_msk,0.72,1.5,4.9,0.54,TLPredictor
sub-verse409_split-verse266_vert-19-seg-vert_msk,0.74,1.29,5.0,0.57,TLPredictor
sub-verse409_split-verse266_vert-19-seg-vert_msk,0.75,1.29,5.1,0.59,OneDConcat
sub-verse409_split-verse266_vert-19-seg-vert_msk,0.72,1.63,5.92,0.59,UNETR
sub-verse409_split-verse266_vert-19-seg-vert_msk,0.76,1.33,5.1,0.63,AttentionUnet
sub-verse409_split-verse266_vert-19-seg-vert_msk,0.75,1.7,6.1,0.67,SwinUNETR
sub-verse409_split-verse266_vert-19-seg-vert_msk,0.74,1.18,6.71,0.53,MultiScale2DPermuteConcat
sub-verse409_split-verse266_vert-19-seg-vert_msk,0.78,1.17,5.83,0.64,UNet
sub-verse409_split-verse266_vert-19-seg-vert_msk,0.78,1.23,4.36,0.67,TwoDPermuteConcat
sub-verse409_split-verse266_vert-20-seg-vert_msk,0.77,1.16,4.9,0.64,AttentionUnet
sub-verse409_split-verse266_vert-20-seg-vert_msk,0.72,1.13,7.62,0.5,UNet
sub-verse409_split-verse266_vert-20-seg-vert_msk,0.73,1.34,6.56,0.53,TLPredictor
sub-verse409_split-verse266_vert-20-seg-vert_msk,0.72,1.55,6.4,0.55,UNETR
sub-verse409_split-verse266_vert-20-seg-vert_msk,0.81,0.9,4.12,0.69,TwoDPermuteConcat
sub-verse409_split-verse266_vert-20-seg-vert_msk,0.7,1.51,5.39,0.48,OneDConcat
sub-verse409_split-verse266_vert-20-seg-vert_msk,0.71,1.32,5.74,0.54,SwinUNETR
sub-verse409_split-verse266_vert-20-seg-vert_msk,0.74,1.05,11.53,0.52,MultiScale2DPermuteConcat
sub-verse409_split-verse266_vert-21-seg-vert_msk,0.76,1.02,4.12,0.61,TwoDPermuteConcat
sub-verse409_split-verse266_vert-21-seg-vert_msk,0.7,1.39,6.16,0.52,AttentionUnet
sub-verse409_split-verse266_vert-21-seg-vert_msk,0.64,1.59,6.71,0.4,OneDConcat
sub-verse409_split-verse266_vert-21-seg-vert_msk,0.68,1.26,7.21,0.45,UNet
sub-verse409_split-verse266_vert-21-seg-vert_msk,0.64,1.38,8.06,0.48,UNETR
sub-verse409_split-verse266_vert-21-seg-vert_msk,0.69,1.43,5.83,0.46,TLPredictor
sub-verse409_split-verse266_vert-21-seg-vert_msk,0.7,1.26,4.58,0.51,MultiScale2DPermuteConcat
sub-verse409_split-verse266_vert-21-seg-vert_msk,0.64,1.35,7.07,0.48,SwinUNETR
sub-verse409_split-verse266_vert-22-seg-vert_msk,0.73,1.04,5.48,0.53,MultiScale2DPermuteConcat
sub-verse409_split-verse266_vert-22-seg-vert_msk,0.69,1.15,6.56,0.45,UNet
sub-verse409_split-verse266_vert-22-seg-vert_msk,0.64,1.37,7.81,0.37,TLPredictor
sub-verse409_split-verse266_vert-22-seg-vert_msk,0.78,0.92,4.15,0.62,TwoDPermuteConcat
sub-verse409_split-verse266_vert-22-seg-vert_msk,0.69,1.2,7.07,0.44,OneDConcat
sub-verse409_split-verse266_vert-22-seg-vert_msk,0.67,1.1,6.4,0.54,SwinUNETR
sub-verse409_split-verse266_vert-22-seg-vert_msk,0.68,1.16,6.16,0.51,UNETR
sub-verse409_split-verse266_vert-22-seg-vert_msk,0.67,1.16,7.28,0.46,AttentionUnet
sub-verse409_split-verse266_vert-23-seg-vert_msk,0.6,1.43,7.16,0.34,MultiScale2DPermuteConcat
sub-verse409_split-verse266_vert-23-seg-vert_msk,0.65,1.63,5.48,0.46,SwinUNETR
sub-verse409_split-verse266_vert-23-seg-vert_msk,0.62,1.66,6.4,0.35,TLPredictor
sub-verse409_split-verse266_vert-23-seg-vert_msk,0.67,1.42,4.69,0.5,UNETR
sub-verse409_split-verse266_vert-23-seg-vert_msk,0.7,1.32,4.39,0.48,TwoDPermuteConcat
sub-verse409_split-verse266_vert-23-seg-vert_msk,0.6,1.88,5.83,0.38,OneDConcat
sub-verse409_split-verse266_vert-23-seg-vert_msk,0.63,1.46,6.4,0.38,UNet
sub-verse409_split-verse266_vert-23-seg-vert_msk,0.63,1.53,5.83,0.4,AttentionUnet
sub-verse409_split-verse266_vert-24-seg-vert_msk,0.8,0.92,3.61,0.65,TwoDPermuteConcat
sub-verse409_split-verse266_vert-24-seg-vert_msk,0.77,1.01,5.1,0.56,UNet
sub-verse409_split-verse266_vert-24-seg-vert_msk,0.69,1.13,7.07,0.42,MultiScale2DPermuteConcat
sub-verse409_split-verse266_vert-24-seg-vert_msk,0.74,1.13,4.47,0.51,AttentionUnet
sub-verse409_split-verse266_vert-24-seg-vert_msk,0.74,1.33,5.0,0.51,TLPredictor
sub-verse409_split-verse266_vert-24-seg-vert_msk,0.77,1.21,4.24,0.57,OneDConcat
sub-verse409_split-verse266_vert-24-seg-vert_msk,0.73,1.3,5.0,0.55,UNETR
sub-verse409_split-verse266_vert-24-seg-vert_msk,0.77,1.13,4.47,0.61,SwinUNETR
sub-verse409_split-verse266_vert-8-seg-vert_msk,0.83,0.61,2.0,0.89,TwoDPermuteConcat
sub-verse409_split-verse266_vert-8-seg-vert_msk,0.79,0.69,2.83,0.8,MultiScale2DPermuteConcat
sub-verse409_split-verse266_vert-8-seg-vert_msk,0.84,0.58,1.73,0.91,AttentionUnet
sub-verse409_split-verse266_vert-8-seg-vert_msk,0.84,0.52,2.0,0.9,UNETR
sub-verse409_split-verse266_vert-8-seg-vert_msk,0.83,0.62,2.24,0.87,OneDConcat
sub-verse409_split-verse266_vert-8-seg-vert_msk,0.82,0.74,1.73,0.89,UNet
sub-verse409_split-verse266_vert-8-seg-vert_msk,0.78,0.86,2.45,0.78,TLPredictor
sub-verse409_split-verse266_vert-8-seg-vert_msk,0.85,0.55,1.73,0.92,SwinUNETR
sub-verse409_split-verse266_vert-9-seg-vert_msk,0.8,0.78,2.24,0.83,OneDConcat
sub-verse409_split-verse266_vert-9-seg-vert_msk,0.78,0.91,2.24,0.79,TLPredictor
sub-verse409_split-verse266_vert-9-seg-vert_msk,0.83,0.62,2.41,0.88,AttentionUnet
sub-verse409_split-verse266_vert-9-seg-vert_msk,0.86,0.55,1.95,0.92,UNETR
sub-verse409_split-verse266_vert-9-seg-vert_msk,0.84,0.69,2.45,0.89,SwinUNETR
sub-verse409_split-verse266_vert-9-seg-vert_msk,0.79,0.7,3.71,0.78,MultiScale2DPermuteConcat
sub-verse409_split-verse266_vert-9-seg-vert_msk,0.82,0.68,2.45,0.86,TwoDPermuteConcat
sub-verse409_split-verse266_vert-9-seg-vert_msk,0.82,0.72,2.0,0.87,UNet
sub-verse073_vert-20-seg-vert_msk,0.86,0.67,2.0,0.88,OneDConcat
sub-verse073_vert-20-seg-vert_msk,0.88,0.62,1.73,0.91,UNETR
sub-verse073_vert-20-seg-vert_msk,0.83,0.85,2.45,0.8,TLPredictor
sub-verse073_vert-20-seg-vert_msk,0.85,0.79,2.0,0.89,MultiScale2DPermuteConcat
sub-verse073_vert-20-seg-vert_msk,0.85,0.8,2.24,0.86,UNet
sub-verse073_vert-20-seg-vert_msk,0.87,0.7,2.0,0.91,AttentionUnet
sub-verse073_vert-20-seg-vert_msk,0.88,0.63,1.73,0.92,SwinUNETR
sub-verse073_vert-20-seg-vert_msk,0.86,0.77,2.0,0.89,TwoDPermuteConcat
sub-verse073_vert-21-seg-vert_msk,0.84,0.85,2.24,0.83,OneDConcat
sub-verse073_vert-21-seg-vert_msk,0.9,0.52,1.41,0.94,AttentionUnet
sub-verse073_vert-21-seg-vert_msk,0.82,0.89,2.83,0.77,TLPredictor
sub-verse073_vert-21-seg-vert_msk,0.88,0.61,1.73,0.92,SwinUNETR
sub-verse073_vert-21-seg-vert_msk,0.88,0.6,1.73,0.92,TwoDPermuteConcat
sub-verse073_vert-21-seg-vert_msk,0.88,0.62,2.0,0.9,UNETR
sub-verse073_vert-21-seg-vert_msk,0.87,0.69,2.0,0.9,UNet
sub-verse073_vert-21-seg-vert_msk,0.87,0.62,2.24,0.88,MultiScale2DPermuteConcat
sub-verse073_vert-22-seg-vert_msk,0.86,0.76,2.24,0.87,MultiScale2DPermuteConcat
sub-verse073_vert-22-seg-vert_msk,0.87,0.66,2.0,0.88,TwoDPermuteConcat
sub-verse073_vert-22-seg-vert_msk,0.83,0.84,3.0,0.81,UNETR
sub-verse073_vert-22-seg-vert_msk,0.84,0.83,2.24,0.82,OneDConcat
sub-verse073_vert-22-seg-vert_msk,0.81,0.96,3.0,0.73,UNet
sub-verse073_vert-22-seg-vert_msk,0.77,1.14,3.74,0.65,TLPredictor
sub-verse073_vert-22-seg-vert_msk,0.85,0.76,2.45,0.85,AttentionUnet
sub-verse073_vert-22-seg-vert_msk,0.84,0.81,3.0,0.82,SwinUNETR
sub-verse073_vert-23-seg-vert_msk,0.84,0.78,2.24,0.81,OneDConcat
sub-verse073_vert-23-seg-vert_msk,0.87,0.67,2.0,0.87,SwinUNETR
sub-verse073_vert-23-seg-vert_msk,0.84,0.8,2.24,0.81,UNet
sub-verse073_vert-23-seg-vert_msk,0.8,1.12,3.0,0.72,TLPredictor
sub-verse073_vert-23-seg-vert_msk,0.84,0.85,2.24,0.82,UNETR
sub-verse073_vert-23-seg-vert_msk,0.86,0.72,2.24,0.84,AttentionUnet
sub-verse073_vert-23-seg-vert_msk,0.86,0.72,2.24,0.85,MultiScale2DPermuteConcat
sub-verse073_vert-23-seg-vert_msk,0.88,0.6,2.0,0.9,TwoDPermuteConcat
sub-verse073_vert-24-seg-vert_msk,0.85,0.75,2.24,0.82,OneDConcat
sub-verse073_vert-24-seg-vert_msk,0.86,0.71,2.0,0.87,TwoDPermuteConcat
sub-verse073_vert-24-seg-vert_msk,0.84,0.79,2.24,0.83,UNETR
sub-verse073_vert-24-seg-vert_msk,0.86,0.72,2.24,0.84,UNet
sub-verse073_vert-24-seg-vert_msk,0.81,1.02,2.83,0.75,TLPredictor
sub-verse073_vert-24-seg-vert_msk,0.86,0.69,2.24,0.85,AttentionUnet
sub-verse073_vert-24-seg-vert_msk,0.83,0.87,2.24,0.81,MultiScale2DPermuteConcat
sub-verse073_vert-24-seg-vert_msk,0.86,0.72,2.0,0.87,SwinUNETR
sub-verse095_vert-10-seg-vert_msk,0.85,0.61,1.41,0.94,UNet
sub-verse095_vert-10-seg-vert_msk,0.85,0.55,1.41,0.93,MultiScale2DPermuteConcat
sub-verse095_vert-10-seg-vert_msk,0.88,0.45,1.41,0.96,SwinUNETR
sub-verse095_vert-10-seg-vert_msk,0.88,0.45,1.41,0.95,TwoDPermuteConcat
sub-verse095_vert-10-seg-vert_msk,0.84,0.6,2.24,0.89,OneDConcat
sub-verse095_vert-10-seg-vert_msk,0.88,0.43,1.41,0.96,AttentionUnet
sub-verse095_vert-10-seg-vert_msk,0.86,0.46,1.41,0.94,UNETR
sub-verse095_vert-10-seg-vert_msk,0.82,0.71,2.24,0.86,TLPredictor
sub-verse095_vert-11-seg-vert_msk,0.73,1.11,2.83,0.74,TLPredictor
sub-verse095_vert-11-seg-vert_msk,0.82,0.69,1.41,0.92,TwoDPermuteConcat
sub-verse095_vert-11-seg-vert_msk,0.8,0.73,2.0,0.89,SwinUNETR
sub-verse095_vert-11-seg-vert_msk,0.75,0.96,2.24,0.81,OneDConcat
sub-verse095_vert-11-seg-vert_msk,0.78,0.8,2.24,0.86,AttentionUnet
sub-verse095_vert-11-seg-vert_msk,0.77,0.81,2.24,0.85,UNETR
sub-verse095_vert-11-seg-vert_msk,0.76,0.83,2.24,0.82,MultiScale2DPermuteConcat
sub-verse095_vert-11-seg-vert_msk,0.75,0.98,2.24,0.79,UNet
sub-verse095_vert-12-seg-vert_msk,0.84,0.61,1.73,0.91,MultiScale2DPermuteConcat
sub-verse095_vert-12-seg-vert_msk,0.87,0.48,1.41,0.96,SwinUNETR
sub-verse095_vert-12-seg-vert_msk,0.83,0.69,1.73,0.9,UNet
sub-verse095_vert-12-seg-vert_msk,0.84,0.58,1.73,0.92,OneDConcat
sub-verse095_vert-12-seg-vert_msk,0.87,0.51,1.41,0.96,TwoDPermuteConcat
sub-verse095_vert-12-seg-vert_msk,0.85,0.55,1.41,0.95,UNETR
sub-verse095_vert-12-seg-vert_msk,0.82,0.78,2.0,0.89,TLPredictor
sub-verse095_vert-12-seg-vert_msk,0.86,0.53,1.41,0.95,AttentionUnet
sub-verse095_vert-13-seg-vert_msk,0.79,0.83,2.24,0.86,MultiScale2DPermuteConcat
sub-verse095_vert-13-seg-vert_msk,0.85,0.58,1.41,0.95,UNETR
sub-verse095_vert-13-seg-vert_msk,0.84,0.58,1.73,0.91,AttentionUnet
sub-verse095_vert-13-seg-vert_msk,0.82,0.74,2.0,0.9,UNet
sub-verse095_vert-13-seg-vert_msk,0.81,0.82,2.0,0.88,TLPredictor
sub-verse095_vert-13-seg-vert_msk,0.83,0.69,2.0,0.92,TwoDPermuteConcat
sub-verse095_vert-13-seg-vert_msk,0.82,0.74,2.0,0.9,OneDConcat
sub-verse095_vert-13-seg-vert_msk,0.87,0.56,1.41,0.95,SwinUNETR
sub-verse095_vert-14-seg-vert_msk,0.85,0.59,1.41,0.93,TwoDPermuteConcat
sub-verse095_vert-14-seg-vert_msk,0.87,0.53,1.41,0.94,UNETR
sub-verse095_vert-14-seg-vert_msk,0.86,0.56,1.41,0.94,AttentionUnet
sub-verse095_vert-14-seg-vert_msk,0.86,0.55,1.41,0.94,OneDConcat
sub-verse095_vert-14-seg-vert_msk,0.84,0.68,1.73,0.93,UNet
sub-verse095_vert-14-seg-vert_msk,0.83,0.72,2.0,0.91,MultiScale2DPermuteConcat
sub-verse095_vert-14-seg-vert_msk,0.87,0.54,1.41,0.95,SwinUNETR
sub-verse095_vert-14-seg-vert_msk,0.83,0.75,2.0,0.92,TLPredictor
sub-verse095_vert-15-seg-vert_msk,0.85,0.68,2.0,0.92,MultiScale2DPermuteConcat
sub-verse095_vert-15-seg-vert_msk,0.89,0.52,1.41,0.96,SwinUNETR
sub-verse095_vert-15-seg-vert_msk,0.86,0.67,2.0,0.92,UNet
sub-verse095_vert-15-seg-vert_msk,0.83,0.82,2.0,0.9,TLPredictor
sub-verse095_vert-15-seg-vert_msk,0.85,0.67,1.73,0.93,TwoDPermuteConcat
sub-verse095_vert-15-seg-vert_msk,0.87,0.58,1.41,0.96,AttentionUnet
sub-verse095_vert-15-seg-vert_msk,0.87,0.59,1.41,0.94,OneDConcat
sub-verse095_vert-15-seg-vert_msk,0.86,0.59,1.41,0.93,UNETR
sub-verse095_vert-16-seg-vert_msk,0.85,0.73,1.73,0.91,UNet
sub-verse095_vert-16-seg-vert_msk,0.87,0.57,1.41,0.94,UNETR
sub-verse095_vert-16-seg-vert_msk,0.85,0.75,2.0,0.9,TLPredictor
sub-verse095_vert-16-seg-vert_msk,0.88,0.53,1.41,0.93,TwoDPermuteConcat
sub-verse095_vert-16-seg-vert_msk,0.89,0.52,1.41,0.96,AttentionUnet
sub-verse095_vert-16-seg-vert_msk,0.87,0.62,1.41,0.93,OneDConcat
sub-verse095_vert-16-seg-vert_msk,0.89,0.52,1.41,0.96,SwinUNETR
sub-verse095_vert-16-seg-vert_msk,0.85,0.66,2.0,0.9,MultiScale2DPermuteConcat
sub-verse095_vert-17-seg-vert_msk,0.89,0.5,1.41,0.95,AttentionUnet
sub-verse095_vert-17-seg-vert_msk,0.85,0.73,2.0,0.89,TLPredictor
sub-verse095_vert-17-seg-vert_msk,0.88,0.58,1.41,0.93,TwoDPermuteConcat
sub-verse095_vert-17-seg-vert_msk,0.9,0.5,1.41,0.95,SwinUNETR
sub-verse095_vert-17-seg-vert_msk,0.86,0.66,2.0,0.89,MultiScale2DPermuteConcat
sub-verse095_vert-17-seg-vert_msk,0.87,0.64,1.73,0.92,UNet
sub-verse095_vert-17-seg-vert_msk,0.9,0.48,1.41,0.96,UNETR
sub-verse095_vert-17-seg-vert_msk,0.85,0.72,2.0,0.89,OneDConcat
sub-verse095_vert-18-seg-vert_msk,0.9,0.51,1.41,0.96,AttentionUnet
sub-verse095_vert-18-seg-vert_msk,0.87,0.71,1.73,0.91,OneDConcat
sub-verse095_vert-18-seg-vert_msk,0.89,0.57,1.41,0.93,TwoDPermuteConcat
sub-verse095_vert-18-seg-vert_msk,0.89,0.58,1.73,0.93,MultiScale2DPermuteConcat
sub-verse095_vert-18-seg-vert_msk,0.87,0.73,2.0,0.9,TLPredictor
sub-verse095_vert-18-seg-vert_msk,0.9,0.53,1.41,0.96,UNETR
sub-verse095_vert-18-seg-vert_msk,0.88,0.65,1.41,0.95,UNet
sub-verse095_vert-18-seg-vert_msk,0.9,0.57,1.41,0.96,SwinUNETR
sub-verse095_vert-19-seg-vert_msk,0.88,0.58,2.0,0.89,OneDConcat
sub-verse095_vert-19-seg-vert_msk,0.91,0.45,1.41,0.96,AttentionUnet
sub-verse095_vert-19-seg-vert_msk,0.9,0.49,1.41,0.95,UNETR
sub-verse095_vert-19-seg-vert_msk,0.86,0.79,2.0,0.9,TLPredictor
sub-verse095_vert-19-seg-vert_msk,0.88,0.59,1.73,0.91,TwoDPermuteConcat
sub-verse095_vert-19-seg-vert_msk,0.89,0.56,1.73,0.91,MultiScale2DPermuteConcat
sub-verse095_vert-19-seg-vert_msk,0.9,0.53,1.41,0.96,SwinUNETR
sub-verse095_vert-19-seg-vert_msk,0.9,0.54,1.41,0.94,UNet
sub-verse095_vert-20-seg-vert_msk,0.92,0.42,1.0,0.97,SwinUNETR
sub-verse095_vert-20-seg-vert_msk,0.88,0.63,1.73,0.92,TwoDPermuteConcat
sub-verse095_vert-20-seg-vert_msk,0.9,0.49,1.41,0.94,MultiScale2DPermuteConcat
sub-verse095_vert-20-seg-vert_msk,0.91,0.49,1.41,0.97,AttentionUnet
sub-verse095_vert-20-seg-vert_msk,0.89,0.61,1.41,0.95,UNet
sub-verse095_vert-20-seg-vert_msk,0.87,0.71,1.73,0.92,TLPredictor
sub-verse095_vert-20-seg-vert_msk,0.88,0.58,2.0,0.9,OneDConcat
sub-verse095_vert-20-seg-vert_msk,0.9,0.48,1.49,0.92,UNETR
sub-verse095_vert-21-seg-vert_msk,0.9,0.53,1.41,0.96,UNet
sub-verse095_vert-21-seg-vert_msk,0.85,0.82,2.0,0.88,TLPredictor
sub-verse095_vert-21-seg-vert_msk,0.87,0.61,2.0,0.88,OneDConcat
sub-verse095_vert-21-seg-vert_msk,0.89,0.54,1.41,0.95,MultiScale2DPermuteConcat
sub-verse095_vert-21-seg-vert_msk,0.91,0.48,1.41,0.97,SwinUNETR
sub-verse095_vert-21-seg-vert_msk,0.89,0.56,1.41,0.94,TwoDPermuteConcat
sub-verse095_vert-21-seg-vert_msk,0.91,0.48,1.41,0.97,UNETR
sub-verse095_vert-21-seg-vert_msk,0.91,0.43,1.0,0.97,AttentionUnet
sub-verse095_vert-22-seg-vert_msk,0.87,0.7,2.0,0.9,TLPredictor
sub-verse095_vert-22-seg-vert_msk,0.9,0.5,1.41,0.96,SwinUNETR
sub-verse095_vert-22-seg-vert_msk,0.89,0.56,1.41,0.92,OneDConcat
sub-verse095_vert-22-seg-vert_msk,0.91,0.48,1.41,0.96,AttentionUnet
sub-verse095_vert-22-seg-vert_msk,0.9,0.51,1.41,0.93,MultiScale2DPermuteConcat
sub-verse095_vert-22-seg-vert_msk,0.89,0.56,1.41,0.93,UNet
sub-verse095_vert-22-seg-vert_msk,0.9,0.52,1.41,0.95,TwoDPermuteConcat
sub-verse095_vert-22-seg-vert_msk,0.9,0.55,1.41,0.96,UNETR
sub-verse095_vert-23-seg-vert_msk,0.87,0.63,2.24,0.88,MultiScale2DPermuteConcat
sub-verse095_vert-23-seg-vert_msk,0.88,0.64,1.73,0.92,UNet
sub-verse095_vert-23-seg-vert_msk,0.86,0.65,2.0,0.86,OneDConcat
sub-verse095_vert-23-seg-vert_msk,0.87,0.7,2.0,0.9,UNETR
sub-verse095_vert-23-seg-vert_msk,0.88,0.61,1.41,0.93,SwinUNETR
sub-verse095_vert-23-seg-vert_msk,0.87,0.7,2.0,0.9,AttentionUnet
sub-verse095_vert-23-seg-vert_msk,0.84,0.85,2.24,0.84,TLPredictor
sub-verse095_vert-23-seg-vert_msk,0.88,0.62,1.73,0.91,TwoDPermuteConcat
sub-verse095_vert-24-seg-vert_msk,0.85,0.79,2.24,0.81,OneDConcat
sub-verse095_vert-24-seg-vert_msk,0.88,0.61,1.73,0.91,SwinUNETR
sub-verse095_vert-24-seg-vert_msk,0.89,0.56,1.73,0.92,AttentionUnet
sub-verse095_vert-24-seg-vert_msk,0.87,0.67,2.0,0.87,MultiScale2DPermuteConcat
sub-verse095_vert-24-seg-vert_msk,0.87,0.65,2.0,0.88,TwoDPermuteConcat
sub-verse095_vert-24-seg-vert_msk,0.88,0.61,1.73,0.91,UNETR
sub-verse095_vert-24-seg-vert_msk,0.88,0.64,1.73,0.9,UNet
sub-verse095_vert-24-seg-vert_msk,0.84,0.88,2.24,0.82,TLPredictor
sub-verse095_vert-8-seg-vert_msk,0.79,0.64,3.0,0.79,TwoDPermuteConcat
sub-verse095_vert-8-seg-vert_msk,0.76,0.78,2.66,0.78,OneDConcat
sub-verse095_vert-8-seg-vert_msk,0.81,0.73,2.24,0.86,UNet
sub-verse095_vert-8-seg-vert_msk,0.78,0.75,2.45,0.82,UNETR
sub-verse095_vert-8-seg-vert_msk,0.76,0.75,2.83,0.78,MultiScale2DPermuteConcat
sub-verse095_vert-8-seg-vert_msk,0.81,0.68,2.83,0.83,SwinUNETR
sub-verse095_vert-8-seg-vert_msk,0.77,0.95,2.24,0.8,TLPredictor
sub-verse095_vert-8-seg-vert_msk,0.81,0.63,2.45,0.84,AttentionUnet
sub-verse095_vert-9-seg-vert_msk,0.83,0.73,2.0,0.92,UNet
sub-verse095_vert-9-seg-vert_msk,0.83,0.6,2.0,0.9,MultiScale2DPermuteConcat
sub-verse095_vert-9-seg-vert_msk,0.86,0.53,1.41,0.95,SwinUNETR
sub-verse095_vert-9-seg-vert_msk,0.86,0.54,1.41,0.95,AttentionUnet
sub-verse095_vert-9-seg-vert_msk,0.85,0.56,1.41,0.94,OneDConcat
sub-verse095_vert-9-seg-vert_msk,0.86,0.54,1.41,0.96,TwoDPermuteConcat
sub-verse095_vert-9-seg-vert_msk,0.84,0.6,1.41,0.93,UNETR
sub-verse095_vert-9-seg-vert_msk,0.82,0.71,1.73,0.9,TLPredictor
sub-verse410_split-verse227_vert-1-seg-vert_msk,0.57,2.25,7.0,0.67,AttentionUnet
sub-verse410_split-verse227_vert-1-seg-vert_msk,0.6,2.02,7.81,0.73,UNETR
sub-verse410_split-verse227_vert-1-seg-vert_msk,0.51,2.97,11.22,0.65,OneDConcat
sub-verse410_split-verse227_vert-1-seg-vert_msk,0.52,2.31,5.01,0.49,TLPredictor
sub-verse410_split-verse227_vert-1-seg-vert_msk,0.69,0.97,4.24,0.74,TwoDPermuteConcat
sub-verse410_split-verse227_vert-1-seg-vert_msk,0.48,3.74,12.42,0.61,UNet
sub-verse410_split-verse227_vert-1-seg-vert_msk,0.64,0.95,4.12,0.67,MultiScale2DPermuteConcat
sub-verse410_split-verse227_vert-1-seg-vert_msk,0.45,5.22,17.2,0.7,SwinUNETR
sub-verse410_split-verse227_vert-2-seg-vert_msk,0.68,1.22,2.83,0.7,OneDConcat
sub-verse410_split-verse227_vert-2-seg-vert_msk,0.75,1.35,4.19,0.82,UNETR
sub-verse410_split-verse227_vert-2-seg-vert_msk,0.79,0.84,2.24,0.85,MultiScale2DPermuteConcat
sub-verse410_split-verse227_vert-2-seg-vert_msk,0.82,0.63,1.73,0.91,TwoDPermuteConcat
sub-verse410_split-verse227_vert-2-seg-vert_msk,0.59,2.45,8.06,0.52,TLPredictor
sub-verse410_split-verse227_vert-2-seg-vert_msk,0.82,0.67,2.0,0.9,AttentionUnet
sub-verse410_split-verse227_vert-2-seg-vert_msk,0.81,1.1,2.22,0.91,SwinUNETR
sub-verse410_split-verse227_vert-2-seg-vert_msk,0.66,1.79,5.19,0.65,UNet
sub-verse410_split-verse227_vert-3-seg-vert_msk,0.77,0.73,2.24,0.88,TwoDPermuteConcat
sub-verse410_split-verse227_vert-3-seg-vert_msk,0.78,0.66,2.0,0.89,UNETR
sub-verse410_split-verse227_vert-3-seg-vert_msk,0.78,0.76,2.24,0.91,SwinUNETR
sub-verse410_split-verse227_vert-3-seg-vert_msk,0.79,0.66,2.0,0.9,MultiScale2DPermuteConcat
sub-verse410_split-verse227_vert-3-seg-vert_msk,0.63,1.67,4.24,0.65,TLPredictor
sub-verse410_split-verse227_vert-3-seg-vert_msk,0.81,0.6,1.73,0.91,AttentionUnet
sub-verse410_split-verse227_vert-3-seg-vert_msk,0.74,0.75,2.0,0.88,OneDConcat
sub-verse410_split-verse227_vert-3-seg-vert_msk,0.68,1.25,3.0,0.75,UNet
sub-verse410_split-verse227_vert-4-seg-vert_msk,0.64,1.38,3.0,0.69,UNet
sub-verse410_split-verse227_vert-4-seg-vert_msk,0.72,0.84,2.0,0.89,MultiScale2DPermuteConcat
sub-verse410_split-verse227_vert-4-seg-vert_msk,0.67,1.25,2.45,0.72,TLPredictor
sub-verse410_split-verse227_vert-4-seg-vert_msk,0.78,0.69,1.41,0.94,OneDConcat
sub-verse410_split-verse227_vert-4-seg-vert_msk,0.75,0.8,2.0,0.9,UNETR
sub-verse410_split-verse227_vert-4-seg-vert_msk,0.76,0.75,2.0,0.91,TwoDPermuteConcat
sub-verse410_split-verse227_vert-4-seg-vert_msk,0.79,0.67,1.73,0.96,SwinUNETR
sub-verse410_split-verse227_vert-4-seg-vert_msk,0.77,0.72,1.73,0.91,AttentionUnet
sub-verse410_split-verse227_vert-5-seg-vert_msk,0.68,1.22,3.0,0.78,UNet
sub-verse410_split-verse227_vert-5-seg-vert_msk,0.78,0.65,1.41,0.94,TwoDPermuteConcat
sub-verse410_split-verse227_vert-5-seg-vert_msk,0.74,0.86,2.0,0.92,UNETR
sub-verse410_split-verse227_vert-5-seg-vert_msk,0.65,1.23,3.0,0.7,TLPredictor
sub-verse410_split-verse227_vert-5-seg-vert_msk,0.78,1.11,6.35,0.96,SwinUNETR
sub-verse410_split-verse227_vert-5-seg-vert_msk,0.79,0.58,1.41,0.94,OneDConcat
sub-verse410_split-verse227_vert-5-seg-vert_msk,0.73,0.79,2.0,0.87,MultiScale2DPermuteConcat
sub-verse410_split-verse227_vert-5-seg-vert_msk,0.77,0.79,2.0,0.94,AttentionUnet
