subject-id,DSC,ASD,HD95,NSD,model
s0143_femur_right_msk,0.92,1.24,3.16,0.74,TLPredictor
s0143_femur_right_msk,0.96,0.69,2.0,0.92,MultiScale2DPermuteConcat
s0143_femur_right_msk,0.94,0.87,2.45,0.87,UNETR
s0109_femur_left_msk,0.93,1.21,3.16,0.84,UNETR
s0109_femur_left_msk,0.93,1.01,3.0,0.85,TwoDPermuteConcat
s0109_femur_left_msk,0.93,1.04,3.0,0.84,OneDConcat
s0109_femur_left_msk,0.94,0.96,3.0,0.88,MultiScale2DPermuteConcat
s0109_femur_left_msk,0.93,1.11,3.16,0.86,AttentionUnet
s0109_femur_left_msk,0.93,1.1,3.0,0.84,UNet
s0109_femur_left_msk,0.91,1.4,3.61,0.72,TLPredictor
s0109_femur_right_msk,0.93,1.01,3.0,0.83,UNETR
s0109_femur_right_msk,0.91,1.36,3.32,0.72,TLPredictor
s0109_femur_right_msk,0.91,1.28,3.61,0.73,OneDConcat
s0109_femur_right_msk,0.92,1.14,3.0,0.78,AttentionUnet
s0109_femur_right_msk,0.94,0.8,2.45,0.89,TwoDPermuteConcat
s0109_femur_right_msk,0.93,0.95,2.83,0.83,UNet
s0109_femur_right_msk,0.94,0.9,2.83,0.89,MultiScale2DPermuteConcat
s0807_femur_left_msk,0.92,1.25,3.74,0.72,TLPredictor
s0807_femur_left_msk,0.94,0.83,3.0,0.85,UNETR
s0807_femur_left_msk,0.94,0.93,2.83,0.82,OneDConcat
s0807_femur_left_msk,0.95,0.78,2.24,0.88,UNet
s0807_femur_left_msk,0.95,0.79,2.45,0.88,AttentionUnet
s0807_femur_left_msk,0.94,0.83,2.45,0.87,TwoDPermuteConcat
s0807_femur_left_msk,0.93,0.99,3.0,0.8,MultiScale2DPermuteConcat
s0807_femur_right_msk,0.94,0.91,2.83,0.85,AttentionUnet
s0807_femur_right_msk,0.93,1.0,3.16,0.8,MultiScale2DPermuteConcat
s0807_femur_right_msk,0.94,0.94,3.0,0.85,UNet
s0807_femur_right_msk,0.93,1.07,3.32,0.79,UNETR
s0807_femur_right_msk,0.94,0.93,3.0,0.84,TwoDPermuteConcat
s0807_femur_right_msk,0.93,1.07,3.46,0.79,TLPredictor
s0807_femur_right_msk,0.94,0.92,3.0,0.84,OneDConcat
s0723_femur_left_msk,0.93,0.9,2.83,0.88,TwoDPermuteConcat
s0723_femur_left_msk,0.94,0.83,2.24,0.91,UNet
s0723_femur_left_msk,0.9,1.26,3.32,0.75,TLPredictor
s0723_femur_left_msk,0.88,1.71,4.12,0.62,OneDConcat
s0723_femur_left_msk,0.93,1.02,3.0,0.84,MultiScale2DPermuteConcat
s0723_femur_left_msk,0.94,0.8,2.24,0.93,AttentionUnet
s0723_femur_left_msk,0.93,0.94,2.45,0.88,UNETR
s0723_femur_right_msk,0.91,1.17,3.61,0.78,TLPredictor
s0723_femur_right_msk,0.89,1.6,4.0,0.67,OneDConcat
s0723_femur_right_msk,0.95,0.74,2.0,0.94,UNet
s0723_femur_right_msk,0.94,0.85,2.24,0.92,TwoDPermuteConcat
s0723_femur_right_msk,0.94,0.83,2.24,0.91,UNETR
s0723_femur_right_msk,0.95,0.8,2.0,0.94,AttentionUnet
s0723_femur_right_msk,0.94,0.86,2.24,0.91,MultiScale2DPermuteConcat
s1291_femur_left_msk,0.91,1.18,3.16,0.76,TLPredictor
s1291_femur_left_msk,0.92,1.06,3.16,0.77,MultiScale2DPermuteConcat
s1291_femur_left_msk,0.95,0.69,2.24,0.91,UNet
s1291_femur_left_msk,0.95,0.66,2.24,0.92,AttentionUnet
s1291_femur_left_msk,0.93,0.83,2.45,0.87,UNETR
s1291_femur_left_msk,0.91,1.22,3.32,0.74,OneDConcat
s1291_femur_left_msk,0.95,0.7,2.24,0.91,TwoDPermuteConcat
s1291_femur_right_msk,0.94,0.73,2.24,0.92,UNet
s1291_femur_right_msk,0.93,0.93,2.83,0.86,MultiScale2DPermuteConcat
s1291_femur_right_msk,0.91,1.63,4.24,0.76,UNETR
s1291_femur_right_msk,0.94,0.74,2.24,0.91,AttentionUnet
s1291_femur_right_msk,0.94,0.85,2.83,0.88,TwoDPermuteConcat
s1291_femur_right_msk,0.91,1.19,3.16,0.76,TLPredictor
s1291_femur_right_msk,0.92,1.05,3.0,0.77,OneDConcat
s0593_femur_left_msk,0.95,0.73,2.0,0.93,MultiScale2DPermuteConcat
s0593_femur_left_msk,0.92,1.11,4.12,0.84,TwoDPermuteConcat
s0593_femur_left_msk,0.93,0.99,3.0,0.82,AttentionUnet
s0593_femur_left_msk,0.92,1.08,2.83,0.83,TLPredictor
s0593_femur_left_msk,0.92,1.08,3.74,0.77,UNet
s0593_femur_left_msk,0.93,1.02,3.0,0.82,OneDConcat
s0593_femur_left_msk,0.92,1.23,4.12,0.81,UNETR
s0593_femur_right_msk,0.95,0.65,2.0,0.95,TwoDPermuteConcat
s0593_femur_right_msk,0.95,0.7,2.0,0.94,TLPredictor
s0593_femur_right_msk,0.95,0.62,1.73,0.96,UNet
s0593_femur_right_msk,0.95,0.7,2.0,0.95,UNETR
s0593_femur_right_msk,0.96,0.63,2.0,0.96,AttentionUnet
s0593_femur_right_msk,0.95,0.67,2.0,0.94,MultiScale2DPermuteConcat
s0593_femur_right_msk,0.94,0.74,2.24,0.9,OneDConcat
s0229_femur_left_msk,0.85,2.14,7.21,0.5,MultiScale2DPermuteConcat
s0229_femur_left_msk,0.79,2.64,11.66,0.36,TwoDPermuteConcat
s0229_femur_left_msk,0.86,2.21,6.16,0.51,UNETR
s0229_femur_left_msk,0.88,1.76,6.16,0.55,AttentionUnet
s0229_femur_left_msk,0.81,2.85,8.19,0.36,TLPredictor
s0229_femur_left_msk,0.82,2.38,9.32,0.35,UNet
s0229_femur_left_msk,0.83,2.52,6.4,0.38,OneDConcat
s0229_femur_right_msk,0.82,5.05,23.3,0.52,UNETR
s0229_femur_right_msk,0.86,1.96,7.81,0.56,AttentionUnet
s0229_femur_right_msk,0.82,2.59,8.94,0.45,OneDConcat
s0229_femur_right_msk,0.84,2.09,8.06,0.46,TwoDPermuteConcat
s0229_femur_right_msk,0.85,2.45,8.6,0.55,MultiScale2DPermuteConcat
s0229_femur_right_msk,0.84,2.17,7.28,0.47,UNet
s0229_femur_right_msk,0.81,3.57,13.0,0.42,TLPredictor
s1293_femur_left_msk,0.95,0.68,2.24,0.91,TwoDPermuteConcat
s1293_femur_left_msk,0.94,0.76,2.24,0.88,MultiScale2DPermuteConcat
s1293_femur_left_msk,0.94,0.78,2.45,0.87,UNet
s1293_femur_left_msk,0.94,0.7,2.24,0.89,UNETR
s1293_femur_left_msk,0.94,0.8,2.24,0.88,TLPredictor
s1293_femur_left_msk,0.95,0.66,2.24,0.91,AttentionUnet
s1293_femur_left_msk,0.92,1.08,3.61,0.75,OneDConcat
s1293_femur_right_msk,0.95,0.73,2.24,0.9,TwoDPermuteConcat
s1293_femur_right_msk,0.95,0.71,2.24,0.89,MultiScale2DPermuteConcat
s1293_femur_right_msk,0.92,1.1,3.0,0.76,OneDConcat
s1293_femur_right_msk,0.93,1.03,3.0,0.8,TLPredictor
s1293_femur_right_msk,0.95,0.74,2.45,0.89,UNet
s1293_femur_right_msk,0.95,0.77,2.24,0.91,AttentionUnet
s1293_femur_right_msk,0.93,0.94,3.32,0.82,UNETR
s0095_femur_left_msk,0.93,0.94,3.16,0.81,UNETR
s0095_femur_left_msk,0.93,1.03,3.0,0.81,MultiScale2DPermuteConcat
s0095_femur_left_msk,0.94,0.91,3.0,0.83,TwoDPermuteConcat
s0095_femur_left_msk,0.88,1.85,5.39,0.52,OneDConcat
s0095_femur_left_msk,0.92,1.23,4.24,0.77,UNet
s0095_femur_left_msk,0.93,1.02,3.46,0.82,AttentionUnet
s0095_femur_left_msk,0.87,1.69,6.63,0.52,TLPredictor
s0095_femur_right_msk,0.87,1.64,8.06,0.6,UNet
s0095_femur_right_msk,0.9,1.49,5.74,0.67,TwoDPermuteConcat
s0095_femur_right_msk,0.8,2.58,8.6,0.37,TLPredictor
s0095_femur_right_msk,0.87,1.81,7.07,0.6,AttentionUnet
s0095_femur_right_msk,0.84,2.13,7.95,0.44,OneDConcat
s0095_femur_right_msk,0.9,1.33,6.4,0.64,UNETR
s0095_femur_right_msk,0.89,1.49,7.14,0.63,MultiScale2DPermuteConcat
s0133_femur_left_msk,0.95,0.81,2.45,0.88,AttentionUnet
s0133_femur_left_msk,0.92,1.35,3.74,0.69,OneDConcat
s0133_femur_left_msk,0.94,0.98,2.83,0.83,TLPredictor
s0133_femur_left_msk,0.95,0.71,2.24,0.9,MultiScale2DPermuteConcat
s0133_femur_left_msk,0.95,0.82,2.45,0.86,UNETR
s0133_femur_left_msk,0.95,0.8,2.45,0.88,UNet
s0133_femur_left_msk,0.94,0.9,3.0,0.84,TwoDPermuteConcat
s0133_femur_right_msk,0.94,0.96,2.83,0.83,TwoDPermuteConcat
s0133_femur_right_msk,0.95,0.76,2.24,0.91,AttentionUnet
s0133_femur_right_msk,0.93,1.19,3.32,0.74,OneDConcat
s0133_femur_right_msk,0.92,1.27,3.32,0.68,TLPredictor
s0133_femur_right_msk,0.94,0.88,2.83,0.85,UNet
s0133_femur_right_msk,0.93,1.05,3.0,0.77,UNETR
s0133_femur_right_msk,0.93,1.05,3.0,0.78,MultiScale2DPermuteConcat
s0166_femur_left_msk,0.93,0.92,3.16,0.79,UNet
s0166_femur_left_msk,0.95,0.76,2.24,0.9,UNETR
s0166_femur_left_msk,0.95,0.79,2.24,0.88,MultiScale2DPermuteConcat
s0166_femur_left_msk,0.92,1.15,3.0,0.73,TLPredictor
s0166_femur_left_msk,0.95,0.77,2.24,0.89,TwoDPermuteConcat
s0166_femur_left_msk,0.87,1.69,5.48,0.52,OneDConcat
s0166_femur_left_msk,0.94,0.78,2.45,0.87,AttentionUnet
s0166_femur_right_msk,0.95,0.75,2.24,0.9,TwoDPermuteConcat
s0166_femur_right_msk,0.92,1.11,3.16,0.78,TLPredictor
s0166_femur_right_msk,0.95,0.8,2.24,0.91,UNETR
s0166_femur_right_msk,0.95,1.48,2.0,0.94,UNet
s0166_femur_right_msk,0.89,1.6,4.0,0.63,OneDConcat
s0166_femur_right_msk,0.95,0.74,2.24,0.91,AttentionUnet
s0166_femur_right_msk,0.93,1.14,3.0,0.79,MultiScale2DPermuteConcat
s0657_femur_left_msk,0.95,0.77,2.24,0.89,UNet
s0657_femur_left_msk,0.94,0.95,2.45,0.84,MultiScale2DPermuteConcat
s0657_femur_left_msk,0.92,1.24,3.61,0.71,TLPredictor
s0657_femur_left_msk,0.95,0.84,3.0,0.86,TwoDPermuteConcat
s0657_femur_left_msk,0.95,0.83,2.45,0.88,AttentionUnet
s0657_femur_left_msk,0.91,1.45,4.0,0.63,OneDConcat
s0657_femur_left_msk,0.93,1.2,3.74,0.75,UNETR
s0657_femur_right_msk,0.94,1.04,3.16,0.81,MultiScale2DPermuteConcat
s0657_femur_right_msk,0.95,0.79,2.45,0.87,UNet
s0657_femur_right_msk,0.93,1.08,3.61,0.77,UNETR
s0657_femur_right_msk,0.92,1.24,4.12,0.72,TLPredictor
s0657_femur_right_msk,0.9,1.68,4.9,0.57,OneDConcat
s0657_femur_right_msk,0.94,1.0,3.16,0.8,AttentionUnet
s0657_femur_right_msk,0.94,0.86,3.32,0.85,TwoDPermuteConcat
s0341_femur_left_msk,0.92,1.22,3.74,0.74,TLPredictor
s0341_femur_left_msk,0.96,0.73,2.24,0.91,AttentionUnet
s0341_femur_left_msk,0.9,1.6,4.0,0.58,OneDConcat
s0341_femur_left_msk,0.94,1.0,3.0,0.81,MultiScale2DPermuteConcat
s0341_femur_left_msk,0.95,0.77,2.24,0.88,TwoDPermuteConcat
s0341_femur_left_msk,0.93,1.07,3.74,0.78,UNETR
s0341_femur_left_msk,0.95,0.86,2.45,0.86,UNet
s0341_femur_right_msk,0.9,1.57,4.12,0.6,OneDConcat
s0341_femur_right_msk,0.93,1.05,3.32,0.79,UNETR
s0341_femur_right_msk,0.95,0.77,2.24,0.89,AttentionUnet
s0341_femur_right_msk,0.92,1.31,4.0,0.68,TLPredictor
s0341_femur_right_msk,0.94,0.91,2.83,0.84,TwoDPermuteConcat
s0341_femur_right_msk,0.93,1.16,3.61,0.77,MultiScale2DPermuteConcat
s0341_femur_right_msk,0.94,0.88,2.83,0.85,UNet
s0794_femur_left_msk,0.94,0.84,2.83,0.86,UNETR
s0794_femur_left_msk,0.95,0.79,2.45,0.87,TwoDPermuteConcat
s0794_femur_left_msk,0.94,0.85,2.45,0.88,TLPredictor
s0794_femur_left_msk,0.96,0.6,2.0,0.94,UNet
s0794_femur_left_msk,0.95,0.68,2.24,0.92,AttentionUnet
s0794_femur_left_msk,0.92,1.23,3.32,0.72,OneDConcat
s0794_femur_left_msk,0.95,0.8,2.24,0.89,MultiScale2DPermuteConcat
s0794_femur_right_msk,0.96,0.59,2.0,0.95,UNet
s0794_femur_right_msk,0.96,0.6,2.0,0.94,AttentionUnet
s0794_femur_right_msk,0.95,0.69,2.24,0.92,TLPredictor
s0794_femur_right_msk,0.95,0.67,2.0,0.93,TwoDPermuteConcat
s0794_femur_right_msk,0.95,0.74,2.83,0.88,UNETR
s0794_femur_right_msk,0.96,0.68,2.24,0.92,MultiScale2DPermuteConcat
s0794_femur_right_msk,0.93,1.03,3.0,0.8,OneDConcat
s0334_femur_left_msk,0.96,0.64,2.0,0.94,MultiScale2DPermuteConcat
s0334_femur_left_msk,0.95,0.69,2.24,0.92,UNETR
s0334_femur_left_msk,0.95,0.71,2.24,0.92,UNet
s0334_femur_left_msk,0.93,1.06,3.16,0.77,OneDConcat
s0334_femur_left_msk,0.96,0.6,2.0,0.95,AttentionUnet
s0334_femur_left_msk,0.94,0.98,2.83,0.85,TLPredictor
s0334_femur_left_msk,0.94,0.83,2.45,0.86,TwoDPermuteConcat
s0334_femur_right_msk,0.95,0.76,2.24,0.9,TwoDPermuteConcat
s0334_femur_right_msk,0.92,1.25,3.46,0.73,OneDConcat
s0334_femur_right_msk,0.95,0.82,2.24,0.88,MultiScale2DPermuteConcat
s0334_femur_right_msk,0.95,0.73,2.24,0.89,UNETR
s0334_femur_right_msk,0.95,0.64,2.24,0.93,UNet
s0334_femur_right_msk,0.95,0.71,2.24,0.91,AttentionUnet
s0334_femur_right_msk,0.94,0.84,2.83,0.87,TLPredictor
s0921_femur_left_msk,0.94,0.96,3.32,0.8,UNet
s0921_femur_left_msk,0.88,1.94,5.48,0.54,OneDConcat
s0921_femur_left_msk,0.93,0.99,3.46,0.79,TwoDPermuteConcat
s0921_femur_left_msk,0.92,1.21,4.12,0.78,AttentionUnet
s0921_femur_left_msk,0.91,1.51,4.58,0.71,MultiScale2DPermuteConcat
s0921_femur_left_msk,0.9,1.61,5.0,0.66,TLPredictor
s0921_femur_left_msk,0.9,1.64,5.83,0.7,UNETR
s0921_femur_right_msk,0.9,1.51,4.36,0.61,OneDConcat
s0921_femur_right_msk,0.94,0.99,3.0,0.81,UNETR
s0921_femur_right_msk,0.95,0.78,2.24,0.88,UNet
s0921_femur_right_msk,0.94,0.86,3.16,0.82,TwoDPermuteConcat
s0921_femur_right_msk,0.95,0.73,2.24,0.9,AttentionUnet
s0921_femur_right_msk,0.93,1.14,3.16,0.77,MultiScale2DPermuteConcat
s0921_femur_right_msk,0.92,1.26,4.0,0.74,TLPredictor
